Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|23/10/2024|Vente|859000,00|111||RUE|2595|DE FRANCE|6000|NICE|06|88||KW|519||21||||||||||1|4|Local industriel. commercial ou assimilé||140|0|||
|||||||000001|23/10/2024|Vente|859000,00|111||RUE|2595|DE FRANCE|6000|NICE|06|88||KW|519||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|730000,00|3||RUE|2730|GALLEAN|6000|NICE|06|88||LB|181||20||92||||||||2|2|Appartement||100|5|||
|||||||000001|06/11/2024|Vente|730000,00|3||RUE|2730|GALLEAN|6000|NICE|06|88||LB|181||20||92||||||||2|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|730000,00|3||RUE|2730|GALLEAN|6000|NICE|06|88||LB|181||111||19||||||||2|2|Appartement||31|2|||
|||||||000001|06/11/2024|Vente|730000,00|3||RUE|2730|GALLEAN|6000|NICE|06|88||LB|181||66||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|730000,00|3||RUE|2730|GALLEAN|6000|NICE|06|88||LB|181||111||19||||||||2|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|250000,00|111||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|210||27||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|250000,00|111||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|210||15||59||||||||2|2|Appartement||78|4|||
|||||||000001|06/11/2024|Vente|250000,00|111||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|210||15||59||||||||2|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|50000,00|28||RUE|3255|L HOTEL POSTES|6000|NICE|06|88||LC|92||1016||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|135000,00|60||AV|1840|DU DAUPHINE|6000|NICE|06|88||ME|32||29||31||||||||2|2|Appartement||49|2|||
|||||||000001|05/11/2024|Vente|135000,00|60||AV|1840|DU DAUPHINE|6000|NICE|06|88||ME|32||29||31||||||||2|3|Dépendance||0|0|||
|||||||000001|30/10/2024|Vente|220000,00|63||RUE|2595|DE FRANCE|6000|NICE|06|88||KV|303||42||||||||||1|2|Appartement||27|1|||
|||||||000001|05/11/2024|Vente|450000,00|6||BD|3475|JOSEPH GARNIER|6000|NICE|06|88||LO|211||12||35||||||||2|2|Appartement||81|3|||
|||||||000001|05/11/2024|Vente|450000,00|6||BD|3475|JOSEPH GARNIER|6000|NICE|06|88||LO|211||12||35||||||||2|3|Dépendance||0|0|||
|||||||000001|04/11/2024|Vente|60000,00|10||RUE|5895|SAINT PHILIPPE|6000|NICE|06|88||KW|446||68||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/11/2024|Vente|790000,00|10||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KT|394||510||530||||||||2|2|Appartement||123|5|||
|||||||000001|04/11/2024|Vente|790000,00|10||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KT|394||520||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/11/2024|Vente|790000,00|10||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KT|394||510||530||||||||2|3|Dépendance||0|0|||
|||||||000001|04/11/2024|Vente|790000,00|10||RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KT|394||510||530||||||||2|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|322100,00|122||BD|2755|GAMBETTA|6000|NICE|06|88||LT|421||189||||||||||1|2|Appartement||82|3|||
|||||||000001|08/11/2024|Vente|322100,00|122||BD|2755|GAMBETTA|6000|NICE|06|88||LT|421||354||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|117600,00|5||AV|1595|COMBA|6000|NICE|06|88||KX|54||12||34||||||||2|2|Appartement||27|1|||
|||||||000001|04/11/2024|Vente|644650,00|11||BD|2755|GAMBETTA|6000|NICE|06|88||KW|249||30||62||||||||2|3|Dépendance||0|0|||
|||||||000001|04/11/2024|Vente|644650,00|11||BD|2755|GAMBETTA|6000|NICE|06|88||KW|249||30||62||||||||2|2|Appartement||96|4|||
|||||||000001|08/11/2024|Vente|2761276,00|14||AV|5332|DU XVEME CORPS|6000|NICE|06|88||LH|251||||||||||||0|4|Local industriel. commercial ou assimilé||1164|0|AB||330
|||||||000001|08/11/2024|Vente|2761276,00|14|A|AV|5332|DU XVEME CORPS|6000|NICE|06|88||LH|316||||||||||||0|4|Local industriel. commercial ou assimilé||1529|0|S||315
|||||||000001|08/11/2024|Vente|2761276,00|14|A|AV|5332|DU XVEME CORPS|6000|NICE|06|88||LH|316||||||||||||0|4|Local industriel. commercial ou assimilé||1529|0|AB||500
|||||||000001|08/11/2024|Vente|2761276,00|18||AV|5332|DU XVEME CORPS|6000|NICE|06|88||LH|412||||||||||||0||||||S||159
|||||||000001|06/11/2024|Vente|30000,00|2||AV|0868|DU BOIS DE CYTHERE|6000|NICE|06|88||ME|170||486||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/10/2024|Vente|95289,00|8||RUE|1578|COL GASSIN|6000|NICE|06|88||HD|333||181||||||||||1|4|Local industriel. commercial ou assimilé||31|0|||
|||||||000001|31/10/2024|Vente|24000,00|41||AV|5383|RAYMOND COMBOUL|6000|NICE|06|88||LS|390||160||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|635000,00|29||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|350||154|89,00|78||||||||2|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|635000,00|29||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|350||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|635000,00|29||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|350||37||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|635000,00|29||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|350||154|89,00|78||||||||2|2|Appartement||88|3|||
|||||||000001|05/11/2024|Vente|15000,00|12||AV|0660|DES BAUMETTES|6000|NICE|06|88||KW|70||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|47000,00|14||AV|4915|PAULIANI|6000|NICE|06|88||LE|233||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/10/2024|Vente|133200,00|2||PAS|4980|PETIT PARC|6000|NICE|06|88||MH|204||5|65,10|||||||||1|3|Dépendance||0|0|||
|||||||000001|28/10/2024|Vente|133200,00|2||PAS|4980|PETIT PARC|6000|NICE|06|88||MH|204||5|65,10|||||||||1|2|Appartement||38|3|||
|||||||000001|06/11/2024|Vente|45000,00|22||RUE|0925|BOTTERO|6000|NICE|06|88||KW|153||25||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/09/2024|Vente|259200,00|27||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||779|38,21|||||||||1|2|Appartement||38|1|||
|||||||000001|30/09/2024|Vente|259200,00|27||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||779|38,21|||||||||1|3|Dépendance||0|0|||
|||||||000001|31/10/2024|Vente|32000,00|14||RUE|6710|VILLENEUVE|6000|NICE|06|88||LS|266||6||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/10/2024|Vente|45000,00|18||RUE|3090|GUIGLIA|6000|NICE|06|88||KY|167||58||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/11/2024|Vente|450000,00|109||PROM|0240|DES ANGLAIS|6000|NICE|06|88||MO|212||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/11/2024|Vente|450000,00|109||PROM|0240|DES ANGLAIS|6000|NICE|06|88||MO|212||28|74,00|||||||||1|2|Appartement||72|3|||
|||||||000001|22/10/2024|Vente|312500,00|39||RUE|6455|TRACHEL|6000|NICE|06|88||LT|420||355||484||||||||2|3|Dépendance||0|0|||
|||||||000001|22/10/2024|Vente|312500,00|39||RUE|6455|TRACHEL|6000|NICE|06|88||LT|420||208||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/10/2024|Vente|312500,00|39||RUE|6455|TRACHEL|6000|NICE|06|88||LT|420||355||484||||||||2|2|Appartement||71|3|||
|||||||000001|30/10/2024|Vente|450000,00|5||AV|4220|MICHEL DE CIMIEZ|6000|NICE|06|88||HC|136||135||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/10/2024|Vente|450000,00|5||AV|4220|MICHEL DE CIMIEZ|6000|NICE|06|88||HC|136||209||82||||||||2|3|Dépendance||0|0|||
|||||||000001|30/10/2024|Vente|450000,00|5||AV|4220|MICHEL DE CIMIEZ|6000|NICE|06|88||HC|136||209||82||||||||2|3|Dépendance||0|0|||
|||||||000001|30/10/2024|Vente|450000,00|5||AV|4220|MICHEL DE CIMIEZ|6000|NICE|06|88||HC|136||209||82||||||||2|2|Appartement||81|3|||
|||||||000001|04/11/2024|Vente|438250,00|1||RUE|4505|NIEPCE|6000|NICE|06|88||LB|97||5|88,12|||||||||1|2|Appartement||82|4|||
|||||||000001|15/11/2024|Vente|257000,00|12||RUE|3470|JOSEPH FRICERO|6000|NICE|06|88||KW|216||3|48,09|||||||||1|2|Appartement||44|3|||
|||||||000001|08/11/2024|Vente|710000,00|27||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||238||753|87,05|||||||2|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|710000,00|25||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||582||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|710000,00|27||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||238||753|87,05|||||||2|2|Appartement||85|3|||
|||||||000001|08/11/2024|Vente|710000,00|27||RUE|5600|ROSSINI|6000|NICE|06|88||LA|401||238||753|87,05|||||||2|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|438000,00|47|T|RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KV|68||25|82,92|3||||||||2|2|Appartement||80|4|||
|||||||000001|06/11/2024|Vente|438000,00|47|T|RUE|4020|DU MARECHAL JOFFRE|6000|NICE|06|88||KV|68||25|82,92|3||||||||2|3|Dépendance||0|0|||
|||||||000001|12/11/2024|Vente en l'état futur d'achèvement|550001,00|4||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|248||134||||||||||1||||||||
|||||||000001|12/11/2024|Vente en l'état futur d'achèvement|550001,00|4||AV|3905|MALAUSSENA|6000|NICE|06|88||LS|248||174||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/10/2024|Vente|23000,00|139||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|101||23||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/10/2024|Vente|21000,00|64||BD|2630|FRANCOIS GROSSO|6000|NICE|06|88||MI|250||67||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/10/2024|Vente|120000,00|146||BD|3820|DE LA MADELEINE|6000|NICE|06|88||ML|389||||||||||||0|2|Appartement||34|2|S||34
|||||||000001|31/10/2024|Vente|120000,00|146||BD|3820|DE LA MADELEINE|6000|NICE|06|88||ML|389||||||||||||0|3|Dépendance||0|0|S||34
|||||||000002|08/11/2024|Vente|16000,00|1|B|RUE|2820|DE LA GENDARMERIE|6000|NICE|06|88||LI|412||||||||||||0||||||S||20
|||||||000001|14/11/2024|Vente|28000,00|66||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MN|252||290||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/10/2024|Vente|141000,00|85||BD|4840|PASTEUR|6000|NICE|06|88||LI|187||22||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/10/2024|Vente|141000,00|85||BD|4840|PASTEUR|6000|NICE|06|88||LI|187||22||||||||||1|2|Appartement||51|2|||
|||||||000001|20/11/2024|Vente|10000,00|26||RUE|0790|BERLIOZ|6000|NICE|06|88||KY|62||17||||||||||1|2|Appartement||25|2|||
|||||||000001|20/11/2024|Vente|10000,00|26||RUE|0790|BERLIOZ|6000|NICE|06|88||KY|62||17||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|216000,00|175||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|76||152||31||||||||2|2|Appartement||62|3|||
|||||||000001|06/11/2024|Vente|216000,00|175||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|76||159||||||||||1|3|Dépendance||0|0|||
|||||||000001|06/11/2024|Vente|216000,00|175||BD|3820|DE LA MADELEINE|6000|NICE|06|88||MS|76||152||31||||||||2|3|Dépendance||0|0|||
|||||||000001|15/11/2024|Vente|135000,00|2||RUE|2001|DOC A BALESTRE PROLONGEE|6000|NICE|06|88||LB|255||88|19,58|||||||||1|2|Appartement||20|1|||
|||||||000001|31/10/2024|Vente|244100,00|63||AV|0295|DE L ARBRE INFERIEUR|6000|NICE|06|88||LI|146||16||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/10/2024|Vente|244100,00|63||AV|0295|DE L ARBRE INFERIEUR|6000|NICE|06|88||LI|146||18|51,70|||||||||1|2|Appartement||50|3|||
|||||||000001|15/11/2024|Vente|52000,00|3||RUE|2010|DU DOCTEUR BARETY|6000|NICE|06|88||KT|189||97||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/11/2024|Vente|545000,00|39||RUE|6620|VERDI|6000|NICE|06|88||KY|199||23||49||||||||2|2|Appartement||66|3|||
|||||||000001|05/11/2024|Vente|545000,00|39||RUE|6620|VERDI|6000|NICE|06|88||KY|199||23||49||||||||2|3|Dépendance||0|0|||
|||||||000001|12/11/2024|Vente|105614,00|44||AV|2325|ESTIENNE D ORVES|6000|NICE|06|88||MI|80||8|30,08|||||||||1|2|Appartement||24|2|||
|||||||000001|18/11/2024|Vente|400970,00|17||RUE|5640|DE RUSSIE|6000|NICE|06|88||LA|198||5|71,47|||||||||1|2|Appartement||76|4|||
|||||||000001|29/10/2024|Vente|121660,00|27||RUE|0135|ALPHONSE KARR|6000|NICE|06|88||LA|293||67|15,75|||||||||1|2|Appartement||18|1|||
|||||||000001|20/11/2024|Vente|137500,00|2||BD|6485|DU TZAREWITCH|6000|NICE|06|88||MH|287||108|23,52|||||||||1|2|Appartement||25|1|||
|||||||000001|18/10/2024|Vente|1099692,00|21||AV|2465|DE FLIREY|6000|NICE|06|88||HI|121||||||||||||0|3|Dépendance||0|0|S||480
|||||||000001|18/10/2024|Vente|1099692,00|21||AV|2465|DE FLIREY|6000|NICE|06|88||HI|121||||||||||||0|1|Maison||96|3|S||480
|||||||000001|18/10/2024|Vente|1099692,00|||AV|2465|DE FLIREY|6000|NICE|06|88||HI|122||||||||||||0||||||S||430
|||||||000001|18/11/2024|Vente|193000,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||105||152|52,56|||||||2|2|Appartement||52|2|||
|||||||000001|18/11/2024|Vente|193000,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||105||152|52,56|||||||2|3|Dépendance||0|0|||
|||||||000001|18/11/2024|Vente|193000,00|6||COR|6070|SAINTE ROSALIE|6000|NICE|06|88||LK|215||213|10,00|||||||||1|3|Dépendance||0|0|||
|||||||000001|07/11/2024|Vente|485000,00|11||AV|6715|VILLERMONT|6000|NICE|06|88||LS|467||186||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/11/2024|Vente|485000,00|11||AV|6715|VILLERMONT|6000|NICE|06|88||LS|467||150||263|85,02|||||||2|2|Appartement||79|3|||
|||||||000001|07/11/2024|Vente|485000,00|11||AV|6715|VILLERMONT|6000|NICE|06|88||LS|467||150||263|85,02|||||||2|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|386790,00|43||PROM|0240|DES ANGLAIS|6000|NICE|06|88||KV|277||93||||||||||1|2|Appartement||53|2|||
|||||||000001|06/11/2024|Vente|130000,00|4||RUE|3312|JACQUES OFFENBACH|6000|NICE|06|88||LA|270||1||60||||||||2|2|Appartement||25|2|||
|||||||000001|06/11/2024|Vente|130000,00|4||RUE|3312|JACQUES OFFENBACH|6000|NICE|06|88||LA|270||1||60||||||||2|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|205000,00|11||RUE|0230|ANDRIOLI|6000|NICE|06|88||KW|575||33||||||||||1|2|Appartement||37|2|||
|||||||000001|28/10/2024|Vente|3000,00|19||RUE|6455|TRACHEL|6000|NICE|06|88||KZ|7||80|11,69|||||||||1|3|Dépendance||0|0|||
|||||||000001|21/11/2024|Vente|159000,00|6||RUE|0130|D ALGER|6000|NICE|06|88||LB|116||22|30,16|||||||||1|2|Appartement||29|1|||
|||||||000001|21/11/2024|Vente|159000,00|6||RUE|0130|D ALGER|6000|NICE|06|88||LB|116||22|30,16|||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||13||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||1|195,78|||||||||1|2|Appartement||129|2|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||1|195,78|||||||||1|2|Appartement||60|2|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|398515,00|227||BD|3820|DE LA MADELEINE|6000|NICE|06|88||CR|282||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/11/2024|Vente|57000,00|36||RUE|4895|PAUL DEROULEDE|6000|NICE|06|88||LA|298||81||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|517450,00|33||RUE|6620|VERDI|6000|NICE|06|88||KY|221||37||8|72,27|||||||2|2|Appartement||69|2|||
|||||||000001|14/11/2024|Vente|517450,00|33||RUE|6620|VERDI|6000|NICE|06|88||KY|221||37||8|72,27|||||||2|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente en l'état futur d'achèvement|684000,00|||RUE|3115|GUSTAVE DELOYE|6000|NICE|06|88||LC|107||64||||||||||1||||||||
|||||||000001|13/11/2024|Vente|165000,00|44||AV|0295|DE L ARBRE INFERIEUR|6000|NICE|06|88||LI|329||5||||||||||1|2|Appartement||72|3|||
|||||||000001|15/11/2024|Vente|190000,00|1||RUE|6115|SAUSSURE|6000|NICE|06|88||KX|60||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/11/2024|Vente|190000,00|1||RUE|6115|SAUSSURE|6000|NICE|06|88||KX|60||5||||||||||1|2|Appartement||61|3|||
|||||||000001|15/11/2024|Vente|725500,00|32||BD|1410|CIMIEZ|6000|NICE|06|88||LR|50||33||74|125,49|||||||2|3|Dépendance||0|0|||
|||||||000001|15/11/2024|Vente|725500,00|32||BD|1410|CIMIEZ|6000|NICE|06|88||LR|50||33||74|125,49|||||||2|2|Appartement||125|4|||
|||||||000001|15/11/2024|Vente|725500,00|32||BD|1410|CIMIEZ|6000|NICE|06|88||LR|50||41||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|680000,00|8||RUE|4200|MEYERBEER|6000|NICE|06|88||KV|191||17|65,51|||||||||1|2|Appartement||62|3|||
|||||||000001|13/11/2024|Vente|255000,00|26||AV|6715|VILLERMONT|6000|NICE|06|88||LS|97||54||96||||||||2|3|Dépendance||0|0|||
|||||||000001|13/11/2024|Vente|255000,00|26||AV|6715|VILLERMONT|6000|NICE|06|88||LS|97||54||96||||||||2|2|Appartement||66|3|||
|||||||000001|30/10/2024|Vente|78000,00|31||AV|3905|MALAUSSENA|6000|NICE|06|88||LT|102||48|14,22|||||||||1|3|Dépendance||0|0|||
|||||||000001|23/10/2024|Vente|82790,00|9||AV|4025|MARECHAL LYAUTEY|6000|NICE|06|88||LI|246||22|18,92|||||||||1|2|Appartement||21|1|||
|||||||000001|08/11/2024|Vente|229000,00|66||AV|0295|DE L ARBRE INFERIEUR|6000|NICE|06|88||LI|385||2010|59,17|||||||||1|2|Appartement||59|3|||
|||||||000001|08/11/2024|Vente|229000,00|70||AV|0295|DE L ARBRE INFERIEUR|6000|NICE|06|88||LI|385||2056||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|910000,00|90||RUE|2595|DE FRANCE|6000|NICE|06|88||KW|369||1139||1156||||||||2|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|910000,00|90||RUE|2595|DE FRANCE|6000|NICE|06|88||KW|369||1195||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/11/2024|Vente|910000,00|90||RUE|2595|DE FRANCE|6000|NICE|06|88||KW|369||1139||1156||||||||2|2|Appartement||94|4|||
|||||||000001|29/10/2024|Vente|180000,00|37||RES|A251|LE NEGRESCO|6000|NICE|06|88||KV|237||48||||||||||1|2|Appartement||30|1|||
|||||||000001|21/11/2024|Vente|243000,00|5||RUE|1005|CAFFARELLI|6000|NICE|06|88||KX|120||27|66,53|||||||||1|2|Appartement||78|3|||
|||||||000001|14/11/2024|Vente|138000,00|10||RUE|5295|PROFESSEUR DELVALLE|6000|NICE|06|88||HD|220||1040||1055||||||||2|2|Appartement||42|2|||
|||||||000001|14/11/2024|Vente|138000,00|10||RUE|5295|PROFESSEUR DELVALLE|6000|NICE|06|88||HD|220||1040||1055||||||||2|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|40000,00|39||RUE|6455|TRACHEL|6000|NICE|06|88||LT|420||41||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|148650,00|24|B|RUE|3975|MARCEAU|6000|NICE|06|88||LS|477||13||4||||||||2|2|Appartement||34|2|||
|||||||000001|14/11/2024|Vente|148650,00|24|B|RUE|3975|MARCEAU|6000|NICE|06|88||LS|477||13||4||||||||2|3|Dépendance||0|0|||
|||||||000001|19/11/2024|Vente|180000,00|1||AV|0048|DES AGAVES|6000|NICE|06|88||MS|287||54||94|43,19|||||||2|2|Appartement||43|2|||
|||||||000001|19/11/2024|Vente|180000,00|1||AV|0048|DES AGAVES|6000|NICE|06|88||MS|287||54||94|43,19|||||||2|3|Dépendance||0|0|||
|||||||000001|19/11/2024|Vente|180000,00|1||AV|0048|DES AGAVES|6000|NICE|06|88||MS|287||23||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/11/2024|Vente|40000,00|6||RUE|4115|MASSENET|6000|NICE|06|88||KT|368||325||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/11/2024|Vente|153000,00|44||RUE|2985|GOUNOD|6000|NICE|06|88||LA|33||284|28,35|||||||||1|2|Appartement||30|1|||
|||||||000001|21/11/2024|Vente|135000,00|1||RUE|0625|BARRALIS|6000|NICE|06|88||KV|187||8||||||||||1|2|Appartement||27|1|||
|||||||000001|31/10/2024|Vente|107000,00|25||AV|3625|JOSEPH RAYBAUD|6000|NICE|06|88||HD|6||1||29|49,16|||||||2|3|Dépendance||0|0|||
|||||||000001|31/10/2024|Vente|107000,00|25||AV|3625|JOSEPH RAYBAUD|6000|NICE|06|88||HD|6||1||29|49,16|||||||2|2|Appartement||45|2|||
|||||||000001|18/11/2024|Vente|495000,00|18||AV|4590|DES ORANGERS|6000|NICE|06|88||KW|119||27||6||||||||2|2|Appartement||110|4|||
|||||||000001|13/11/2024|Vente|130000,00|24||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|180||150||64||||||||2|2|Appartement||47|2|||
|||||||000001|13/11/2024|Vente|130000,00|24||RUE|1598|COMBATT EN AFRIQUE DU NORD|6000|NICE|06|88||LT|180||150||64||||||||2|3|Dépendance||0|0|||
|||||||000001|28/10/2024|Vente|285000,00|45||RUE|5225|DES POTIERS|6000|NICE|06|88||KW|434||111||||||||||1|3|Dépendance||0|0|||
|||||||000001|28/10/2024|Vente|285000,00|45||RUE|5225|DES POTIERS|6000|NICE|06|88||KW|434||46||64||||||||2|2|Appartement||49|2|||
|||||||000001|28/10/2024|Vente|285000,00|45||RUE|5225|DES POTIERS|6000|NICE|06|88||KW|434||46||64||||||||2|3|Dépendance||0|0|||
|||||||000001|15/11/2024|Vente en l'état futur d'achèvement|700000,00|29||RUE|1985|DE DIJON|6000|NICE|06|88||LT|441||15||||||||||1||||||||
|||||||000001|15/11/2024|Vente en l'état futur d'achèvement|700000,00|29||RUE|1985|DE DIJON|6000|NICE|06|88||LT|441||66||||||||||1||||||||
|||||||000001|31/10/2024|Vente|43000,00|4|B|AV|2125|DURANTE|6000|NICE|06|88||LA|296||106||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/11/2024|Vente|3300,00|44|B|RUE|2595|DE FRANCE|6000|NICE|06|88||KV|209||109||||||||||1|2|Appartement||17|1|||
|||||||000001|20/11/2024|Vente|3300,00|44|B|RUE|2595|DE FRANCE|6000|NICE|06|88||KV|209||109||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/11/2024|Vente|372000,00|9007||AV|5530|DES ROCHES CHOISIES|6000|NICE|06|88||LK|94||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/11/2024|Vente|372000,00|9007||AV|5530|DES ROCHES CHOISIES|6000|NICE|06|88||LK|94||16||56||||||||2|3|Dépendance||0|0|||
|||||||000001|18/11/2024|Vente|372000,00|9007||AV|5530|DES ROCHES CHOISIES|6000|NICE|06|88||LK|94||16||56||||||||2|2|Appartement||70|2|||
|||||||000001|22/11/2024|Vente|246000,00|48||RUE|3235|HEROLD|6000|NICE|06|88||KY|44||18|47,02|||||||||1|3|Dépendance||0|0|||
|||||||000001|22/11/2024|Vente|246000,00|48||RUE|3235|HEROLD|6000|NICE|06|88||KY|44||18|47,02|||||||||1|2|Appartement||44|2|||
|||||||000001|12/11/2024|Vente|258135,00|4||RUE|1880|DEFLY|6000|NICE|06|88||LD|277||31||||||||||1|2|Appartement||31|2|||
|||||||000001|04/11/2024|Vente|195000,00|25||RUE|1820|DABRAY|6000|NICE|06|88||LT|126||33|32,03|||||||||1|2|Appartement||29|1|||
|||||||000001|04/11/2024|Vente|195000,00|25||RUE|1820|DABRAY|6000|NICE|06|88||LT|126||33|32,03|||||||||1|3|Dépendance||0|0|||
|||||||000001|14/11/2024|Vente|63000,00|5||RUE|1785|CRONSTADT|6000|NICE|06|88||KV|272||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|13/11/2024|Vente|180000,00|7||COR|4576|DES OLIVIERS|6000|NICE|06|88||CZ|76||4|56,72|||||||||1|3|Dépendance||0|0|||
|||||||000001|13/11/2024|Vente|180000,00|7||COR|4576|DES OLIVIERS|6000|NICE|06|88||CZ|76||5||||||||||1|2|Appartement||58|3|||
|||||||000001|13/11/2024|Vente|180000,00|7||COR|4576|DES OLIVIERS|6000|NICE|06|88||CZ|76||6||||||||||1|2|Appartement||42|2|||
