Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|20/09/2024|Vente|102500,00|10||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|15||102||67||||||||2|2|Appartement||50|2|||
|||||||000001|25/09/2024|Vente|39300,00|56||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BI|331||15||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/09/2024|Vente|278728,00|1||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|111||15||426|70,19|||||||2|3|Dépendance||0|0|||
|||||||000001|25/09/2024|Vente|278728,00|1||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|111||15||426|70,19|||||||2|2|Appartement||70|3|||
|||||||000001|25/09/2024|Vente|278728,00|1||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|111||15||426|70,19|||||||2|3|Dépendance||0|0|||
|||||||000001|23/09/2024|Vente|110000,00|11||ACH|4060|ANC CHE DES VALLERGUES|6400|CANNES|06|29||BM|95||||||||||||0|4|Local industriel. commercial ou assimilé||92|0|S||63
|||||||000001|18/09/2024|Vente|1514000,00|166||AV|4050|DE VALLAURIS|6400|CANNES|06|29||DK|167||||||||||||0|3|Dépendance||0|0|S||610
|||||||000001|18/09/2024|Vente|1514000,00|166||AV|4050|DE VALLAURIS|6400|CANNES|06|29||DK|167||||||||||||0|1|Maison||90|4|S||610
|||||||000001|17/09/2024|Vente|450000,00|14||AV|1730|JEAN DE NOAILLES|6400|CANNES|06|29||AW|10||21|64,73|76||||||||2|3|Dépendance||0|0|||
|||||||000001|17/09/2024|Vente|450000,00|14||AV|1730|JEAN DE NOAILLES|6400|CANNES|06|29||AW|10||112||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/09/2024|Vente|450000,00|14||AV|1730|JEAN DE NOAILLES|6400|CANNES|06|29||AW|10||21|64,73|76||||||||2|2|Appartement||68|2|||
|||||||000001|17/09/2024|Vente|450000,00|14||AV|1730|JEAN DE NOAILLES|6400|CANNES|06|29||AW|10||21|64,73|76||||||||2|3|Dépendance||0|0|||
|||||||000001|08/10/2024|Vente|520000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|94||45|30,50|||||||||1|2|Appartement||32|1|||
|||||||000001|27/09/2024|Vente|370000,00|20||AV|2250|DE MADRID|6400|CANNES|06|29||CH|44||420||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|370000,00|20||AV|2250|DE MADRID|6400|CANNES|06|29||CH|44||424|71,05|||||||||1|2|Appartement||70|2|||
|||||||000001|09/10/2024|Vente|685000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||272||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/10/2024|Vente|685000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||667|74,42|||||||||1|2|Appartement||75|3|||
|||||||000001|09/10/2024|Vente|685000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||630||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/10/2024|Vente|685000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||271||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|240000,00|5||RUE|0820|COMMANDANT VIDAL|6400|CANNES|06|29||BW|129||122|33,96|||||||||1|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|240000,00|5||RUE|0820|COMMANDANT VIDAL|6400|CANNES|06|29||BW|129||122|33,96|||||||||1|2|Appartement||34|1|||
|||||||000001|03/10/2024|Vente|125000,00|73||BD|0600|CARNOT|6400|CANNES|06|29||BI|407||363|42,45|97||||||||2|4|Local industriel. commercial ou assimilé||43|0|||
|||||||000001|01/10/2024|Vente|390000,00|8||BD|3840|DE STRASBOURG|6400|CANNES|06|29||CO|114||94||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|390000,00|8||BD|3840|DE STRASBOURG|6400|CANNES|06|29||CO|114||70||84||||||||2|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|390000,00|8||BD|3840|DE STRASBOURG|6400|CANNES|06|29||CO|114||70||84||||||||2|2|Appartement||75|3|||
|||||||000001|20/09/2024|Vente|48000,00|6||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|94||57||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/10/2024|Vente|212435,00|17||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||156|33,88|||||||||1|3|Dépendance||0|0|||
|||||||000001|03/10/2024|Vente|212435,00|17||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||156|33,88|||||||||1|2|Appartement||35|2|||
|||||||000001|03/10/2024|Vente|212435,00|13||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||121||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/09/2024|Vente|670000,00|9||RUE|1980|LECERF|6400|CANNES|06|29||BW|152||65||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/09/2024|Vente|670000,00|9||RUE|1980|LECERF|6400|CANNES|06|29||BW|152||113|107,03|||||||||1|2|Appartement||104|3|||
|||||||000001|18/09/2024|Vente|670000,00|9||RUE|1980|LECERF|6400|CANNES|06|29||BW|152||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/10/2024|Vente|369983,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||132||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/10/2024|Vente|369983,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||56|63,01|57||||||||2|2|Appartement||64|3|||
|||||||000001|04/10/2024|Vente|369983,00|88||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|58||37||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/09/2024|Vente|213750,00|74||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||CD|16||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/09/2024|Vente|213750,00|74||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||CD|16||1||3||6||||||3|2|Appartement||80|2|||
|||||||000001|24/09/2024|Vente|213750,00|74||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||CD|16||2||||||||||1|2|Appartement||85|3|||
|||||||000001|24/09/2024|Vente|213750,00|74||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||CD|16||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/09/2024|Vente|307000,00|35||RUE|1480|GEORGES CLEMENCEAU|6400|CANNES|06|29||BR|52||17||48|40,06|||||||2|3|Dépendance||0|0|||
|||||||000001|17/09/2024|Vente|307000,00|35||RUE|1480|GEORGES CLEMENCEAU|6400|CANNES|06|29||BR|52||17||48|40,06|||||||2|2|Appartement||42|2|||
|||||||000001|16/09/2024|Vente|802000,00|85||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|129||11||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/09/2024|Vente|802000,00|85||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|129||50|50,08|||||||||1|2|Appartement||52|2|||
|||||||000001|01/10/2024|Vente|155500,00|23||RUE|1650|HOCHE|6400|CANNES|06|29||BT|62||11|15,37|12||||||||2|2|Appartement||15|1|||
|||||||000001|10/09/2024|Vente|299000,00|5||IMP|0715|CIGALES|6400|CANNES|06|29||AZ|156||916||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/09/2024|Vente|299000,00|5||IMP|0715|CIGALES|6400|CANNES|06|29||AZ|156||730||770|67,88|||||||2|2|Appartement||67|4|||
|||||||000001|10/09/2024|Vente|299000,00|5||IMP|0715|CIGALES|6400|CANNES|06|29||AZ|156||730||770|67,88|||||||2|3|Dépendance||0|0|||
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|4|Local industriel. commercial ou assimilé||30|0|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|4|Local industriel. commercial ou assimilé||29|0|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|4|Local industriel. commercial ou assimilé||114|0|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|3|Dépendance||0|0|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|2|Appartement||80|3|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|2|Appartement||43|2|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|2|Appartement||37|2|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|2|Appartement||33|2|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|4|Local industriel. commercial ou assimilé||52|0|S||335
|||||||000001|11/10/2024|Vente|1250000,00|10||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|6||||||||||||0|2|Appartement||31|2|S||335
|||||||000001|10/10/2024|Vente|185000,00|32||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|216||65|28,04|||||||||1|2|Appartement||28|1|||
|||||||000001|19/09/2024|Vente|200500,00|29||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CT|114||292|45,44|||||||||1|2|Appartement||46|2|||
|||||||000001|19/09/2024|Vente|200500,00|29||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CT|114||209||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/10/2024|Vente|85000,00|34||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|201||548|14,32|||||||||1|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|600000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||118|11,33|88||||||||2|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|600000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||179|11,33|||||||||1|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|600000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||170||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|600000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||118|11,33|119|113,34|88||||||3|2|Appartement||135|4|||
|||||||000001|01/10/2024|Vente|600000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||118|11,33|88||||||||2|3|Dépendance||0|0|||
|||||||000001|07/10/2024|Vente|144000,00|5||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|68||104||116|57,64|||||||2|2|Appartement||61|3|||
|||||||000001|07/10/2024|Vente|144000,00|5||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|68||104||116|57,64|||||||2|3|Dépendance||0|0|||
|||||||000001|11/10/2024|Vente|900000,00|9||RPT|1020|DUBOYS D ANGERS|6400|CANNES|06|29||BX|12||160|78,90|||||||||1|2|Appartement||94|3|||
|||||||000001|01/10/2024|Vente|60000,00|142||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|102||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||39|2|S||346
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||45|1|S||346
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||44|2|S||346
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||37|1|S||346
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||45|2|S||346
|||||||000001|03/10/2024|Vente|570000,00|11||RUE|1630|HENRI PASCHKE|6400|CANNES|06|29||BO|67||||||||||||0|2|Appartement||44|2|S||346
|||||||000001|18/09/2024|Vente|145000,00|56||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||CT|157||43|33,69|||||||||1|2|Appartement||38|2|||
|||||||000001|07/10/2024|Vente|165000,00|40||AV|0560|DU CAMP LONG|6400|CANNES|06|29||DE|8||59||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/10/2024|Vente|165000,00|40||AV|0560|DU CAMP LONG|6400|CANNES|06|29||DE|8||83||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/10/2024|Vente|165000,00|40||AV|0560|DU CAMP LONG|6400|CANNES|06|29||DE|8||135|41,87|||||||||1|2|Appartement||45|2|||
|||||||000001|02/10/2024|Vente|275000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||18||62|54,04|||||||2|2|Appartement||55|3|||
|||||||000001|02/10/2024|Vente|275000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||100||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/10/2024|Vente|275000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||18||62|54,04|||||||2|3|Dépendance||0|0|||
|||||||000001|20/09/2024|Vente|449398,12|28||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|196||22036||22243|49,01|||||||2|3|Dépendance||0|0|||
|||||||000001|20/09/2024|Vente|449398,12|28||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|196||22036||22243|49,01|||||||2|2|Appartement||49|2|||
|||||||000001|20/09/2024|Vente|449398,12|28||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|196||22088||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|314000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||114|74,47|81||||||||2|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|314000,00|33||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||AX|201||114|74,47|81||||||||2|2|Appartement||73|3|||
|||||||000001|14/10/2024|Vente|1950000,00|17||AV|0630|DU CEDRE|6400|CANNES|06|29||CN|48||||||||||||0|1|Maison||164|7|S||690
|||||||000001|07/10/2024|Vente|292710,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||116||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/10/2024|Vente|292710,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||35||96|67,31|||||||2|2|Appartement||68|4|||
|||||||000001|07/10/2024|Vente|292710,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||35||96|67,31|||||||2|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|1380000,00|21||QUAI|3675|ST PIERRE|6400|CANNES|06|29||BR|61||60|99,85|61||||||||2|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|1380000,00|21||QUAI|3675|ST PIERRE|6400|CANNES|06|29||BR|61||60|99,85|61||||||||2|2|Appartement||95|3|||
|||||||000001|15/10/2024|Vente|35000,00|13||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||97||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/10/2024|Vente|247470,00|26||AV|1560|DE GRASSE|6400|CANNES|06|29||BO|56||6|40,48|||||||||1|2|Appartement||40|2|||
|||||||000001|15/10/2024|Vente|655000,00|3||RUE|1900|LACOUR|6400|CANNES|06|29||CH|28||100|73,24|||||||||1|3|Dépendance||0|0|||
|||||||000001|15/10/2024|Vente|655000,00|3||RUE|1900|LACOUR|6400|CANNES|06|29||CH|28||100|73,24|||||||||1|2|Appartement||67|3|||
|||||||000001|15/10/2024|Vente|655000,00|1||RUE|1900|LACOUR|6400|CANNES|06|29||CH|28||132||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/09/2024|Vente|195000,00|4||RUE|1830|JEAN NOBLES|6400|CANNES|06|29||BM|40||7|42,85|||||||||1|2|Appartement||45|2|||
|||||||000001|23/09/2024|Vente|195000,00|4||RUE|1830|JEAN NOBLES|6400|CANNES|06|29||BM|40||7|42,85|||||||||1|3|Dépendance||0|0|||
|||||||000001|20/09/2024|Vente|405000,00|26||RUE|3885|DU SUQUET|6400|CANNES|06|29||BP|355||5|52,39|||||||||1|2|Appartement||35|2|||
|||||||000001|20/09/2024|Vente|405000,00|26||RUE|3885|DU SUQUET|6400|CANNES|06|29||BP|355||6||||||||||1|2|Appartement||20|1|||
|||||||000001|07/10/2024|Vente|721000,00|140||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|103||2||||||||||1|3|Dépendance||0|0|||
|||||||000001|07/10/2024|Vente|721000,00|140||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|103||39|87,19|||||||||1|2|Appartement||92|4|||
|||||||000001|01/10/2024|Vente|1025000,00|38||BD|2840|D OXFORD|6400|CANNES|06|29||DK|77||59||||||||||1|3|Dépendance||0|0|||
|||||||000001|01/10/2024|Vente|1025000,00|38||BD|2840|D OXFORD|6400|CANNES|06|29||DK|77||97|126,48|||||||||1|2|Appartement||128|4|||
|||||||000001|01/10/2024|Vente|1025000,00|38||BD|2840|D OXFORD|6400|CANNES|06|29||DK|77||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/10/2024|Vente|497900,00|13||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CN|235||160||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/10/2024|Vente|497900,00|13||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CN|235||115|54,04|||||||||1|2|Appartement||55|2|||
|||||||000001|09/09/2024|Vente|179000,00|7||AV|3920|DES TIGNES|6400|CANNES|06|29||BH|139||335||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/09/2024|Vente|179000,00|7||AV|3920|DES TIGNES|6400|CANNES|06|29||BH|140||246|51,37|||||||||1|3|Dépendance||0|0|||
|||||||000001|09/09/2024|Vente|179000,00|7||AV|3920|DES TIGNES|6400|CANNES|06|29||BH|140||246|51,37|||||||||1|2|Appartement||63|2|||
|||||||000001|15/10/2024|Vente|4000,00|76||RUE|1480|GEORGES CLEMENCEAU|6400|CANNES|06|29||BP|310||12||||||||||1|2|Appartement||30|2|||
|||||||000001|15/10/2024|Vente|4000,00|76||RUE|1480|GEORGES CLEMENCEAU|6400|CANNES|06|29||BP|310||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/10/2024|Vente|704500,00|5|B|BD|3581|SAINT GEORGES|6400|CANNES|06|29||CL|162||33||84|64,78|||||||2|3|Dépendance||0|0|||
|||||||000001|09/10/2024|Vente|704500,00|5|B|BD|3581|SAINT GEORGES|6400|CANNES|06|29||CL|162||33||84|64,78|||||||2|2|Appartement||74|2|||
|||||||000001|09/10/2024|Vente|704500,00|5|B|BD|3581|SAINT GEORGES|6400|CANNES|06|29||CL|162||33||84|64,78|||||||2|3|Dépendance||0|0|||
|||||||000001|16/10/2024|Vente|395940,00|12||RUE|2230|DU LYS|6400|CANNES|06|29||CV|201||681||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/10/2024|Vente|395940,00|12||RUE|2230|DU LYS|6400|CANNES|06|29||CV|201||702|59,85|||||||||1|2|Appartement||68|2|||
|||||||000001|30/09/2024|Vente|80000,00|4||RUE|2190|LOUIS PASTOUR|6400|CANNES|06|29||BO|134||17|13,01|||||||||1|2|Appartement||12|1|||
|||||||000001|30/09/2024|Vente|80000,00|4||RUE|2190|LOUIS PASTOUR|6400|CANNES|06|29||BO|134||17|13,01|||||||||1|3|Dépendance||0|0|||
|||||||000001|14/10/2024|Vente|1870000,00|44||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BV|203||32||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/10/2024|Vente|1870000,00|44||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BV|203||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|14/10/2024|Vente|1870000,00|44||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BV|203||52|62,01|||||||||1|2|Appartement||63|2|||
|||||||000001|10/10/2024|Vente|321025,00|30||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BE|91||165||193|72,35|||||||2|2|Appartement||77|4|||
|||||||000001|10/10/2024|Vente|321025,00|30||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BE|91||165||193|72,35|||||||2|3|Dépendance||0|0|||
|||||||000001|10/10/2024|Vente|321025,00|30||AV|0520|DES BROUSSAILLES|6400|CANNES|06|29||BE|91||165||193|72,35|||||||2|3|Dépendance||0|0|||
|||||||000001|02/10/2024|Vente|170000,00|47||AV|1560|DE GRASSE|6400|CANNES|06|29||BO|112||27||||||||||1|2|Appartement||51|2|||
|||||||000001|02/10/2024|Vente|170000,00|47||AV|1560|DE GRASSE|6400|CANNES|06|29||BO|112||27||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|22000,00|105||AV|0920|JEAN DE LATTRE DE TASSIGNY|6400|CANNES|06|29||BE|243||30||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/09/2024|Vente|249800,00|8||RUE|2540|MILTON|6400|CANNES|06|29||CY|203||45||||||||||1|3|Dépendance||0|0|||
|||||||000001|26/09/2024|Vente|249800,00|8||RUE|2540|MILTON|6400|CANNES|06|29||CY|203||82|45,77|||||||||1|2|Appartement||47|2|||
|||||||000001|26/09/2024|Vente|249800,00|8||RUE|2540|MILTON|6400|CANNES|06|29||CY|203||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/09/2024|Vente|605000,00|54||BD|2110|DE LORRAINE|6400|CANNES|06|29||BW|70||3|104,94|||||||||1|2|Appartement||100|3|||
|||||||000001|01/10/2024|Vente|570000,00|41||RUE|1650|HOCHE|6400|CANNES|06|29||BT|92||21||22||||||||2|2|Appartement||73|3|||
|||||||000001|01/10/2024|Vente|570000,00|41||RUE|1650|HOCHE|6400|CANNES|06|29||BT|92||23||||||||||1|2|Appartement||23|2|||
|||||||000001|27/09/2024|Vente|1500000,00|33||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|33||29||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|1500000,00|33||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|33||45||||||||||1|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|1500000,00|33||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|33||15|196,96|3|12,84|||||||2|2|Appartement||206|6|||
|||||||000001|27/09/2024|Vente|1500000,00|33||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|33||15|196,96|3|12,84|||||||2|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|1057800,00|58||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|94||149|88,26|38||||||||2|2|Appartement||89|3|||
|||||||000001|27/09/2024|Vente|1057800,00|58||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|94||149|88,26|38||||||||2|3|Dépendance||0|0|||
|||||||000001|27/09/2024|Vente|1057800,00|56||AV|2030|DE LERINS|6400|CANNES|06|29||BZ|94||52||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/09/2024|Vente|643700,00|93||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|197||32||43||||||||2|2|Appartement||88|3|||
|||||||000001|10/09/2024|Vente|643700,00|93||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|197||49||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/09/2024|Vente|643700,00|93||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|197||22||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/09/2024|Vente|643700,00|93||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|197||29||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/09/2024|Vente|27500,00|2||RUE|2720|MOZART|6400|CANNES|06|29||CS|1||149||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/10/2024|Vente|340000,00|8||IMP|2251|MADRID|6400|CANNES|06|29||CH|219||127|43,90|||||||||1|3|Dépendance||0|0|||
|||||||000001|15/10/2024|Vente|340000,00|8||IMP|2251|MADRID|6400|CANNES|06|29||CH|219||89||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/10/2024|Vente|340000,00|8||IMP|2251|MADRID|6400|CANNES|06|29||CH|219||127|43,90|||||||||1|2|Appartement||45|2|||
|||||||000001|15/10/2024|Vente|340000,00|8||IMP|2251|MADRID|6400|CANNES|06|29||CH|219||61||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/09/2024|Vente|80000,00|28||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|196||22072||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/09/2024|Vente|80000,00|28||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|196||22071||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/09/2024|Vente|261818,00|60|Q|AV|3600|SAINT JEAN|6400|CANNES|06|29||BI|239||||||||||||0|1|Maison||42|3|S||141
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|3|Dépendance||0|0|J|POTAG|457
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|2|Appartement||38|2|S||152
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|3|Dépendance||0|0|S||152
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|2|Appartement||60|4|S||152
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|3|Dépendance||0|0|S||152
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|3|Dépendance||0|0|J|POTAG|457
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|2|Appartement||38|2|J|POTAG|457
|||||||000001|25/09/2024|Vente|261818,00|6||AV|0970|DU DOCTEUR BERNARD|6400|CANNES|06|29||BI|324||||||||||||0|2|Appartement||60|4|J|POTAG|457
